Record_ID,Year,Region,District,Commodity,Commodity_Category,Farm_Size_Ha,Area_Harvested_Ha,Production_MT,Yield_MT_per_Ha,Farmers_Count,Farmgate_Price_UGX_per_Kg,Estimated_Production_Value_UGX,Input_Cost_UGX,Estimated_Profit_UGX,Profit_Margin_Percent,Export_Volume_MT,Export_Value_USD,Export_Value_UGX,Export_Price_USD_per_MT,Import_Volume_MT,Import_Value_USD,Import_Price_USD_per_MT,Trade_Balance_USD,Export_Share_Percent,Global_Demand_Index,Employment_Estimate,Processing_Level,Value_Addition_Index,Market_Access_Index,Input_Cost_Index,Infrastructure_Index,Rainfall_Index,Climate_Risk_Index,Post_Harvest_Loss_Percent,Access_to_Finance_Index,Data_Status,Source_Basis
UAB-109128,2021,Northern,Yumbe,Bananas,Roots & Tubers,6.61,5.87,70.21,11.96,11,840,58976400,29323276,25557213,43.33,3.8,1663.79,5956368,437.84,0.93,386.38,415.46,1277.41,5.41,95,17,Puree/Flour/Wine,62,38,135,41,87.0,42,13.89,41.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-109768,2015,Eastern,Pallisa,Rice,Cereals,1.58,1.48,3.57,2.41,4,3315,11834550,4724072,6436500,54.39,0.17,96.09,311331,565.22,1.06,547.38,516.4,-451.29,4.79,101,6,Husked Rice,21,58,87,47,113.0,14,11.39,44.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-103710,2016,Central,Rakai,Horticultural Products,Horticulture,1.76,1.56,12.71,8.15,2,3370,42832700,19797280,20510432,47.88,6.36,12983.49,44403535,2041.43,0.28,556.49,1987.45,12427.0,50.06,91,5,Fresh Cut Flowers,28,62,142,69,85.0,38,11.79,55.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-112658,2019,Northern,Oyam,Fish,Livestock & Fisheries,7.83,6.71,17.65,2.63,14,10691,188696150,80712924,99105072,52.52,9.84,52673.52,194892024,5353.0,0.17,784.41,4614.2,51889.11,55.75,111,29,Fishmeal/Dried,98,35,108,37,116.0,15,9.41,41.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-117436,2018,Eastern,Mayuge,Millet,Cereals,1.85,1.58,2.24,1.42,7,2119,4746560,2488064,2014048,42.43,0.15,61.78,229821,411.89,0.01,3.85,385.3,57.93,6.54,97,11,Raw Grain,28,78,110,75,104.0,17,10.3,44.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-108546,2017,Western,Rubirizi,Soybeans,Legumes,1.3,1.15,1.75,1.52,5,2068,3619000,1980551,1363766,37.68,0.51,231.78,836725,454.47,0.07,28.06,400.81,203.72,29.29,103,7,Raw Seed,22,57,113,67,122.0,13,15.18,52.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-111428,2017,Eastern,Mbale,Onions,Horticulture,2.87,2.8,31.36,11.2,7,2652,83166720,41828862,38260689,46.0,1.89,1034.7,3735267,547.46,6.6,4089.49,619.62,-3054.79,6.02,96,11,Fresh Bulb,41,69,103,67,100.0,26,7.4,39.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-115028,2023,Central,Lwengo,Soybeans,Legumes,3.85,3.53,7.48,2.12,6,2618,19582640,9108387,9074094,46.34,2.16,1470.46,5617157,680.77,0.27,210.34,779.02,1260.12,28.84,119,10,Crushed Oil/Meal,52,69,137,79,128.0,14,14.3,89.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-104739,2016,Western,Kamwenge,Maize,Cereals,0.8,0.69,1.84,2.66,1,919,1690960,927005,635526,37.58,0.3,74.5,254790,248.35,0.04,10.48,261.89,64.02,16.09,75,3,Milled Flour,61,47,108,51,78.0,54,15.19,48.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-108230,2022,Eastern,Bugiri,Cocoa,Export Cash Crops,6.35,5.22,4.54,0.87,11,12542,56940680,28879470,25117376,44.11,4.45,17701.3,66379875,3977.82,0.13,588.01,4523.19,17113.29,98.0,122,15,Fermented Beans,19,67,137,69,87.0,34,10.34,48.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-113742,2017,Central,Kampala,Cocoa,Export Cash Crops,2.53,1.75,1.79,1.02,3,10394,18605260,10185802,8001769,43.01,1.62,5699.47,20575086,3518.19,0.0,0.0,3315.35,5699.47,90.73,106,7,Semi-Processed Liquor,53,73,125,75,102.0,30,4.49,46.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-111531,2018,Eastern,Iganga,Tomatoes,Horticulture,2.31,2.23,30.62,13.73,7,1881,57596220,27344375,27469947,47.69,2.25,1311.46,4878631,582.87,0.45,247.71,550.47,1063.75,7.35,104,10,Fresh Produce,30,48,124,83,95.0,40,9.66,31.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-117662,2022,Eastern,Kumi,Cotton,Export Cash Crops,1.35,1.26,1.3,1.03,1,3623,4709900,2505503,2032485,43.15,1.27,2044.48,7666800,1609.83,0.04,69.66,1741.39,1974.82,98.0,126,2,Ginned Lint,24,55,146,57,90.0,45,7.3,53.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-105338,2017,Northern,Nebbi,Coffee,Export Cash Crops,1.27,1.04,1.62,1.56,2,6622,10727640,5719931,4312021,40.2,1.21,3904.02,14093512,3226.46,0.01,30.95,3095.37,3873.07,74.85,95,4,Secondary Processed,63,52,108,47,106.0,20,12.97,32.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-102241,2016,Northern,Dokolo,Sorghum,Cereals,2.75,2.69,5.14,1.91,3,1320,6784800,3983222,2056606,30.31,0.59,170.31,582460,288.66,0.15,40.15,267.68,130.16,11.43,101,6,Raw Grain,53,27,95,28,77.0,41,21.96,32.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-117840,2022,Northern,Kotido,Rice,Cereals,4.34,3.7,12.51,3.38,12,4137,51753870,22907106,24276897,46.91,0.75,594.37,2228887,792.49,0.36,284.44,790.1,309.93,5.97,130,15,Husked Rice,18,34,150,34,97.0,33,17.66,37.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-112086,2017,Western,Fort Portal,Bananas,Roots & Tubers,6.18,5.83,77.95,13.37,17,712,55500400,28852284,24464175,44.08,3.91,1250.61,4514702,319.85,0.44,141.41,321.39,1109.2,5.01,93,24,Fresh Bunch,31,70,112,56,88.0,37,7.87,63.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-117202,2018,Eastern,Bugiri,Beans,Legumes,2.03,1.82,3.09,1.7,10,3035,9378150,3534380,4999736,53.31,0.59,446.78,1662021,757.25,0.08,64.22,802.71,382.56,18.96,124,20,Canned/Packaged,72,53,105,64,92.0,28,18.0,45.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-101105,2019,Central,Luwero,Tobacco,Export Cash Crops,0.4,0.39,0.58,1.5,2,5909,3427220,1352401,1974915,57.62,0.51,1314.84,4864908,2578.11,0.02,58.02,2900.75,1256.82,88.33,115,4,Cured Leaf,15,91,119,65,128.0,10,5.83,69.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-103078,2015,Eastern,Tororo,Sorghum,Cereals,0.9,0.88,1.07,1.22,3,1046,1119220,426710,592060,52.9,0.07,18.44,59745,263.41,0.03,6.8,226.66,11.64,6.48,97,5,Malt Grade,47,59,95,54,88.0,42,17.95,55.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-114398,2024,Western,Kasese,Tea,Export Cash Crops,0.4,0.32,2.07,6.48,2,1941,4017870,1936559,1986087,49.43,2.01,5387.66,20904120,2680.43,0.04,109.47,2736.8,5278.19,97.29,117,4,Value-Added Blends,54,64,150,51,129.0,10,4.74,41.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-112797,2018,Central,Mityana,Cotton,Export Cash Crops,7.68,6.89,7.92,1.15,16,2663,21090960,10558551,9999862,47.41,7.63,10797.14,40165360,1415.09,0.22,280.01,1272.78,10517.13,96.28,117,22,Ginned Lint,21,82,116,81,128.0,10,5.05,52.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-100690,2021,Western,Rukungiri,Cassava,Roots & Tubers,1.2,1.04,14.46,13.9,6,562,8126520,4356852,3223565,39.67,0.28,60.45,216411,215.9,0.01,2.24,223.79,58.21,1.97,93,9,Fresh Tuber,29,56,129,56,88.0,39,13.44,21.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-102724,2024,Central,Mityana,Sorghum,Cereals,3.35,2.95,5.72,1.94,5,1736,9929920,4693717,4689560,47.23,0.86,313.71,1217194,364.78,0.33,132.14,400.43,181.57,15.1,126,8,Raw Grain,35,65,150,90,88.0,35,11.01,72.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-119082,2020,Central,Rakai,Sugarcane,Industrial Crops,13.74,12.3,502.58,40.86,29,205,103028900,51156570,48879340,47.44,89.71,47121.97,175293728,525.27,19.87,11662.3,586.93,35459.67,17.85,98,39,Raw Cane,28,98,105,87,93.0,23,5.81,51.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-108940,2016,Eastern,Kumi,Irish Potatoes,Roots & Tubers,6.87,6.73,69.92,10.39,19,1346,94112320,49127609,36335788,38.61,3.68,1299.96,4445863,353.25,0.7,268.11,383.02,1031.85,5.26,105,23,Fresh Tubers,15,41,101,34,82.0,50,18.38,62.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-119399,2022,Central,Masaka,Cocoa,Export Cash Crops,6.79,5.92,5.45,0.92,8,12094,65912300,35779638,26257018,39.84,4.96,19658.32,73718700,3963.37,0.01,41.89,4188.52,19616.43,91.0,100,12,Semi-Processed Liquor,46,67,145,64,65.0,51,11.76,74.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-101574,2024,Northern,Gulu,Maize,Cereals,0.34,0.33,0.61,1.84,1,1541,940010,503760,372611,39.64,0.07,22.74,88231,324.8,0.05,18.57,371.36,4.17,12.12,108,3,Raw Grain,35,41,150,43,105.0,20,13.54,33.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-114361,2020,Eastern,Soroti,Fish,Livestock & Fisheries,2.63,2.38,8.28,3.48,8,10921,90425880,38806298,49001752,54.19,4.32,17577.91,65389825,4068.96,0.14,590.7,4219.27,16987.21,52.21,99,12,Whole Fresh,19,68,129,64,106.0,30,5.79,44.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-119263,2015,Northern,Yumbe,Sugarcane,Industrial Crops,7.11,6.02,368.18,61.16,14,138,50808840,21717624,24096707,47.43,69.88,27938.02,90519184,399.8,12.47,4274.47,342.78,23663.55,18.98,97,24,Ethanol/Molasses,61,32,92,48,88.0,40,19.66,18.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-104636,2015,Northern,Gulu,Horticultural Products,Horticulture,2.93,2.58,19.07,7.39,4,3440,65600800,27612222,32835635,50.05,12.45,23253.74,75342117,1867.77,0.65,1331.82,2048.96,21921.92,65.28,104,6,Fresh Cut Flowers,28,43,113,58,98.0,22,15.71,46.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-116338,2024,Central,Kyenjojo,Cassava,Roots & Tubers,3.8,3.72,42.74,11.49,9,775,33123500,16929268,14923945,45.06,2.07,615.49,2388101,297.34,0.31,97.09,313.18,518.4,4.85,123,18,High-Quality Starch,78,67,146,76,115.0,21,7.67,67.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-115954,2023,Eastern,Kumi,Cotton,Export Cash Crops,6.16,5.48,4.49,0.82,12,4041,18144090,9011221,8216592,45.29,4.4,7936.19,30316245,1803.68,0.14,228.04,1628.85,7708.15,98.0,127,15,Ginned Lint,19,69,142,52,107.0,22,10.1,51.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-109438,2023,Northern,Moroto,Beef,Livestock & Fisheries,2.24,1.95,2.69,1.38,4,15107,40637830,19324988,14997723,36.91,0.21,994.74,3799906,4736.88,0.01,53.32,5331.85,941.42,7.67,142,8,Chilled Prime Cuts,40,23,150,37,86.0,32,31.08,28.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-106870,2024,Western,Fort Portal,Beans,Legumes,0.66,0.6,0.95,1.59,1,4190,3980500,1981835,1773169,44.55,0.2,199.76,775068,998.81,0.14,149.76,1069.73,50.0,21.56,131,1,Canned/Packaged,41,56,150,58,119.0,10,11.33,37.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-101617,2015,Northern,Pader,Dairy/Milk,Livestock & Fisheries,1.64,1.37,5.78,4.22,7,1025,5924500,2734154,2900341,48.96,0.85,803.59,2603631,945.4,0.0,0.0,1052.12,803.59,14.73,116,15,UHT/Powder/Cheese,85,31,97,46,116.0,18,9.79,31.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-100889,2021,Western ,Yumbe,Tea,Export Cash Crops,1.89,1.46,11.88,8.14,3,1349,16026120,6684104,8308331,51.84,11.64,19962.6,71466108,1715.0,0.26,491.78,1891.46,19470.82,98.0,111,5,Made Tea (Black),15,49,123,53,97.0,42,12.9,40.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-106879,2024,Western,Fort Portal,Tobacco,Export Cash Crops,0.4,0.35,0.52,1.49,4,8240,4284800,2096005,2075676,48.44,0.51,2005.6,7781728,3932.55,0.0,0.0,3702.0,2005.6,98.0,119,5,Cured Leaf,24,62,150,44,119.0,10,5.28,49.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-103103,2017,Northern,Gulu,Sorghum,Cereals,1.34,1.09,1.97,1.81,3,1199,2362030,1083649,1135832,48.09,0.13,43.38,156601,333.73,0.08,25.06,313.22,18.32,6.77,87,6,Raw Grain,43,49,125,46,107.0,19,12.07,12.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-100549,2024,Northern,Oyam,Tea,Export Cash Crops,1.78,1.59,15.88,9.99,6,1530,24296400,9917555,12175161,50.11,15.56,36657.49,142231061,2355.88,0.42,877.9,2090.25,35779.59,98.0,126,13,Value-Added Blends,60,29,146,40,108.0,32,18.14,35.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-116607,2020,Central,Masaka,Millet,Cereals,0.48,0.42,0.54,1.28,4,2201,1188540,433160,724121,60.93,0.05,25.04,93148,500.81,0.0,0.0,560.32,25.04,9.14,104,6,Composite Flour,58,67,106,82,89.0,24,5.26,67.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-111133,2021,Eastern,Busia,Tobacco,Export Cash Crops,0.84,0.75,0.77,1.03,5,5334,4107180,2366546,1490712,36.3,0.52,1626.64,5823371,3128.16,0.05,172.15,3443.02,1454.49,67.6,94,7,Cured Leaf,31,51,133,83,76.0,67,12.17,41.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-102144,2019,Central,Masaka,Rice,Cereals,6.6,6.17,21.78,3.53,13,3403,74117340,37074644,34040943,45.93,0.96,880.91,3259367,917.61,0.34,331.1,973.83,549.81,4.42,107,25,Milled White Rice,73,79,127,61,118.0,10,8.1,67.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-112752,2023,Northern,Yumbe,Tobacco,Export Cash Crops,8.62,7.97,11.08,1.39,16,6174,68407920,26182013,35576657,52.01,9.81,32968.86,125941045,3360.74,0.85,2826.73,3325.57,30142.13,88.53,111,22,Cured Leaf,32,34,143,39,90.0,51,19.44,49.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-118659,2022,Eastern,Kumi,Groundnuts,Legumes,1.74,1.5,2.06,1.37,3,4667,9614020,4359111,4536261,47.18,0.31,354.49,1329337,1143.51,0.06,77.91,1298.5,276.58,15.15,137,7,Peanut Butter/Paste,58,35,138,63,107.0,16,14.95,44.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-119696,2017,Eastern,Busia,Groundnuts,Legumes,0.78,0.65,0.89,1.37,1,3484,3100760,1643327,1259604,40.62,0.08,74.06,267356,925.77,0.0,0.0,1036.97,74.06,8.62,106,4,Shelling Raw,43,56,104,40,124.0,11,12.76,45.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-110628,2015,Western ,Gulu,Beans,Legumes,1.52,1.26,1.41,1.12,3,2248,3169680,1268028,1639836,51.74,0.19,117.64,381153,619.16,0.05,29.4,587.95,88.24,13.54,97,5,Canned/Packaged,49,37,94,33,94.0,39,16.52,31.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-105948,2019,Eastern,Mbale,Cocoa,Export Cash Crops,7.82,6.69,6.42,0.96,20,11946,76693320,41229439,28987130,37.8,6.29,24920.6,92206220,3961.94,0.15,611.57,4077.12,24309.03,98.0,116,34,Semi-Processed Liquor,62,49,92,55,125.0,20,16.89,65.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-117769,2017,Northern,Moroto,Beans,Legumes,2.56,2.45,4.09,1.67,8,2954,12081860,6846556,3922005,32.46,1.12,748.14,2700785,667.98,0.12,80.41,670.12,667.73,27.34,137,10,Raw Sorted,15,20,113,19,118.0,10,21.74,58.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-113936,2018,Central,Luwero,Onions,Horticulture,1.31,1.06,9.7,9.15,1,2393,23212100,11913742,10126146,43.62,0.53,283.24,1053652,534.41,4.13,2164.53,524.1,-1881.29,5.45,100,2,Fresh Bulb,15,84,106,59,112.0,10,10.1,80.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-100316,2021,Central,Masaka,Soybeans,Legumes,1.25,1.01,1.73,1.71,2,2601,4499730,2009805,2142995,47.62,0.53,283.93,1016469,535.72,0.03,14.32,477.34,269.61,30.53,103,4,Raw Seed,40,71,107,47,95.0,34,15.42,57.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-117175,2020,Western,Rukungiri,Sweet Potatoes,Roots & Tubers,3.69,3.62,32.69,9.03,4,624,20398559,11395859,7646195,37.48,0.84,240.66,895255,286.5,0.36,90.41,251.13,150.25,2.57,76,7,Fresh Tuber,38,74,142,59,106.0,31,13.3,61.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-116821,2021,Northern,Nebbi,Tobacco,Export Cash Crops,5.9,5.77,7.39,1.28,12,5760,42566400,22525340,18108545,42.54,6.78,21065.93,75416029,3107.07,0.08,275.05,3438.08,20790.88,91.78,114,18,Cured Leaf,26,48,131,45,92.0,32,9.08,51.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-110134,2017,Central,Mubende,Soybeans,Legumes,0.42,0.36,0.55,1.54,2,2199,1209450,677270,493114,40.77,0.08,38.87,140320,485.92,0.02,8.97,448.35,29.9,14.46,90,3,Raw Seed,32,80,97,79,101.0,16,6.46,47.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-112122,2021,Central,Wakiso,Groundnuts,Legumes,4.02,3.89,4.12,1.06,10,4448,18325760,9563849,7950996,43.39,0.5,519.32,1859165,1038.63,0.21,209.97,999.84,309.35,12.13,117,13,Shelling Raw,22,90,132,81,94.0,32,8.85,62.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-107676,2019,Central,Wakiso,Millet,Cereals,3.64,3.25,3.51,1.08,9,2025,7107750,3367454,3291441,46.31,0.29,99.18,366966,342.0,0.06,20.0,333.31,79.18,8.39,105,15,Raw Grain,26,64,130,65,116.0,10,12.63,53.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-105162,2016,Western,Kabale,Horticultural Products,Horticulture,1.78,1.74,14.72,8.46,7,3077,45293440,22920976,19675239,43.44,6.41,14082.96,48163723,2197.03,0.09,188.76,2097.37,13894.2,43.56,86,14,Chilled Fresh Produce,55,49,111,64,67.0,67,11.91,40.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-103445,2023,Eastern,Katakwi,Sweet Potatoes,Roots & Tubers,0.77,0.72,7.19,9.99,4,660,4745400,2622456,1920552,40.47,0.17,55.83,213270,328.41,0.15,43.49,289.92,12.34,2.35,117,4,Fresh Tuber,30,50,150,52,114.0,18,8.53,55.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-110292,2024,Eastern,Busia,Sweet Potatoes,Roots & Tubers,0.65,0.61,4.25,6.97,1,822,3493500,2000563,1213631,34.74,0.07,27.04,104915,386.29,0.02,8.5,424.85,18.54,1.71,113,3,Processed Puree,59,73,150,60,98.0,33,15.99,55.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-114804,2015,Northern,Oyam,Groundnuts,Legumes,0.97,0.88,0.95,1.08,5,3557,3379150,1290003,1787219,52.89,0.08,68.21,221000,852.67,0.01,9.36,935.79,58.85,8.32,79,8,Peanut Butter/Paste,51,49,108,44,106.0,22,17.87,43.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-117756,2018,Western,Kasese,Beans,Legumes,2.67,2.48,2.5,1.01,6,2860,7150000,2745785,4013110,56.13,0.36,263.8,981336,732.77,0.01,8.06,805.9,255.74,14.46,93,10,Raw Sorted,44,55,115,65,107.0,32,10.94,68.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-105889,2024,Northern,Oyam,Coffee,Export Cash Crops,5.94,5.62,10.51,1.87,12,9601,100906510,41917847,47899037,47.47,10.3,43915.18,170390898,4263.61,0.0,0.0,3701.76,43915.18,98.0,132,18,Graded Raw,30,20,150,34,111.0,19,21.98,33.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-116576,2020,Central,Mukono,Sweet Potatoes,Roots & Tubers,1.34,1.15,11.03,9.59,3,642,7081260,3023751,3759742,53.09,0.21,58.6,217992,279.04,0.49,136.22,277.99,-77.62,1.86,73,5,Fresh Tuber,34,91,113,63,91.0,56,8.41,67.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-111805,2019,Eastern,jinja ,Groundnuts,Legumes,4.09,3.69,5.13,1.39,11,3839,19694070,8552242,9845958,49.99,0.33,277.71,1027526,841.54,0.08,69.17,864.65,208.54,6.38,118,17,Peanut Butter/Paste,52,50,118,62,131.0,10,13.16,29.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-116349,2024,Eastern,Iganga,Sugarcane,Industrial Crops,9.16,7.35,464.74,63.23,22,228,105960720,44432608,56876436,53.68,34.86,20331.75,78887190,583.24,47.28,29408.63,622.01,-9076.88,7.5,121,27,Raw Cane,17,63,150,88,133.0,14,8.78,28.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-111982,2022,Northern,Gulu,Irish Potatoes,Roots & Tubers,4.25,3.73,20.85,5.59,12,1519,31671150,17725523,11524367,36.39,1.7,836.67,3137512,492.16,0.46,217.37,472.54,619.3,8.13,125,16,Fresh Tubers,15,39,142,59,111.0,16,15.29,48.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-107376,2015,Northern,Yumbe,Beans,Legumes,0.3,0.29,0.2,0.7,2,2471,494200,256971,199719,40.41,0.02,13.54,43869,677.06,0.01,6.98,697.88,6.56,9.54,104,4,Canned/Packaged,66,32,100,27,85.0,46,15.18,38.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-101835,2022,Western,Ibanda,Beans,Legumes,5.68,5.52,9.0,1.63,16,3819,34371000,17219713,14515031,42.23,0.93,763.46,2862975,820.92,0.26,213.92,822.75,549.54,10.35,106,24,Raw Sorted,39,64,150,52,86.0,53,15.34,52.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-102854,2024,Central,Mukono,Groundnuts,Legumes,1.31,1.19,1.71,1.44,6,4983,8520930,3946846,3624426,42.54,0.14,181.46,704064,1296.14,0.11,144.49,1313.54,36.97,8.05,139,11,Peanut Butter/Paste,63,59,150,53,123.0,10,22.29,49.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
UAB-108140,2021,Northern,Apac,Bananas,Roots & Tubers,2.5,1.98,37.82,19.1,9,945,35739900,18538847,14954800,41.84,0.84,363.49,1301294,432.73,0.45,190.44,423.21,173.05,2.22,109,16,Puree/Flour/Wine,53,48,115,45,92.0,35,12.57,29.0,Synthetic,Modeled Calibration (UBOS/MAAIF/FAOSTAT/UN Comtrade/BOU Patterns)
